-7.223827918703129569e-03,-1.742960759991696307e-02,-2.169732465604568006e-02,9.156135632705542093e-02,-4.076007060472663923e-02,-1.184060964112347847e-01,4.790458441334344286e-02,6.119102847489799046e-02,2.116576486786181377e-02,-6.049256188939544643e-02,-1.487492951891224990e-01,4.873280017099190786e-03,9.450413432484694454e-02,-4.914260792099200970e-02,-5.724205154297834497e-03,-7.865024754398319828e-02,4.697961376918335930e-02,3.384457503708926396e-02,-4.791629357423943247e-02,-2.655885530982526888e-02,3.091858222977350579e-02,8.376080109687045194e-02,2.245057599202304743e-02,-1.837017650195926777e-02,-4.848294054464830083e-02,4.192682041971096396e-03,-4.999912317148869079e-02,-2.147273490938061968e-02,-3.102002188306585140e-03,-2.237307412396205564e-02,-8.292915613951556963e-02,6.938198775324977419e-02,9.495784940226714710e-02,-8.422721108810193869e-02,9.060555650935953054e-02,-4.322854560181177419e-02,-1.071866978504174978e-01,2.318177865911685842e-02,6.921192946094834042e-03,1.886369541288246410e-01,1.152911906893709926e-01,-8.957117593050245574e-02,1.846439810332700660e-02,5.567273794346050408e-02,-2.348231556837099276e-02,-7.926921747255377682e-02,4.006337816122584883e-02,3.736411832561969959e-02,-7.226511834000781676e-02,1.072800325662814913e-03,6.681551979644240191e-02,-8.543493119210765485e-03,-2.538557837045818388e-02,-6.471278706958827343e-02,-3.367604891405662215e-02,1.568246407655138341e-02,2.862944512738341274e-02,-7.620060214988111369e-02,4.478081070370265593e-02,8.304432436150399610e-02,-1.113043741641970286e-01,1.166818958454136634e-01,-2.494660267555626199e-02,7.843938640849956734e-02,-3.172199473025738570e-02,-5.480831739895108967e-03,-1.163152123518855774e-01,3.513686931539261593e-02,-1.024161217998997842e-01,-1.590676347741126762e-02,-1.634121477398942091e-02,7.915214223892430567e-02,-7.742836268661790200e-02,6.039192162767248462e-02,-4.602263445585563773e-02,1.119044971748817119e-01,-7.929706122569912807e-02,-5.125249990263291977e-02,4.611805109505695555e-02,-9.061948897672600367e-02,-4.427226211149992707e-02,8.325852260379296155e-02,5.465772519031020238e-02,-1.022418470189920825e-01,-1.606568902584282199e-02,-2.697416574560662639e-02,3.393160481674861728e-02,1.011689182135189213e-01,-5.803508296892445628e-02,-4.515504872783715484e-02,1.460141639279086689e-01,4.431240310042028341e-02,4.954746717007285639e-02,-1.150826278915140222e-01,5.750746852845978196e-02,1.365684073802686527e-01,-1.244693030865029471e-02,1.104447516578144217e-02,-1.571118429630491420e-02,1.251758327869367804e-02
-1.414268005569735420e-03,-7.610384004813397496e-03,1.555958852456633679e-01,8.674756078645984303e-03,2.710686434745106510e-01,-2.472782358854885842e-02,-2.919953003511182033e-01,1.631749172457306329e-01,2.832706523939521048e-03,4.155615742919804845e-02,-3.356827968320059696e-01,4.756345620736901481e-02,1.245633898244564719e-01,-3.352512699787979500e-03,7.248875967662726794e-02,2.490371086804721301e-02,-5.475918247824695939e-02,7.211799153655906736e-02,-4.337657980615294839e-02,1.052410732589104114e-01,7.915618009178970738e-02,2.061630531273195288e-01,-2.400417875973737125e-02,1.316276375439997537e-01,4.025857752318984240e-02,-1.656099569712381481e-01,1.385713677977675751e-01,-1.382534873451488622e-01,-2.655150615886725518e-03,-6.154459686049840172e-02,-2.357050503296878041e-01,6.867276637801733585e-02,-1.340714004307592688e-01,9.534833329809089264e-03,-1.756328659026706873e-02,5.177543230800552010e-03,1.294913646117841211e-01,3.751396804473294821e-02,-2.030526188292576251e-01,-1.037913154518363967e-01,1.919159416944093977e-02,1.008297548293768386e-02,4.847747791963286090e-03,-3.039886260746982316e-02,-2.778484811120307540e-02,-2.219968199315758284e-02,-1.037328924995950530e-02,6.240454547472573665e-02,-6.921211473381561063e-02,1.224413010240965605e-02,-1.783239297649572563e-01,-8.157576123892518183e-02,-1.127238831780346118e-01,-1.485426422747853081e-01,-1.051880523885300178e-01,1.469425485402098275e-01,-6.194235223256683298e-02,1.644461628588587132e-01,6.475389017513855094e-02,-1.224208166547966492e-01,1.659327915697126343e-01,1.867168770500811092e-01,-4.558704583584471948e-02,4.433480187501839254e-01,2.074581839103775138e-01,-1.664987364033621020e-01,-1.174238562880987047e-01,-1.151864170225636030e-02,2.937317272428536796e-01,-2.049786898788426015e-01,1.411825104417125942e-01,6.485887797830969248e-02,-1.365657033098983675e-01,7.980995021519277088e-04,1.228720952293755886e-01,-7.146264969905047337e-02,8.775213770829282112e-02,1.817986056848930332e-02,-2.328540553844087313e-01,-5.056776920852934509e-03,1.418174984306741493e-01,6.629355100000822176e-02,1.633078733762332035e-01,-1.558440402772176547e-01,1.315968663851574405e-01,-3.930286667881688345e-02,9.611386537327248902e-02,-1.027998862480981046e-01,4.978216026881199241e-02,-5.082371050577805249e-02,-6.600344987671391550e-02,-1.163812951696154840e-01,-9.124121473990021158e-02,-1.080588585777775279e-02,1.560856599299040859e-01,-3.254485579301507059e-01,-1.037802422223030874e-01,-5.435759606925927301e-02,1.729873468673055470e-01,-2.030873097603205224e-01
-2.292387226162162506e-02,-9.882997648818658831e-02,-2.377462366013260997e-01,-3.016298985037657587e-02,-1.001251694368150424e-01,-5.640597429286131614e-02,-1.851830841128787597e-02,2.539952048208693469e-02,2.579735368888336211e-03,1.028454028615719551e-01,-2.822571593748834928e-02,-2.184545168183973374e-01,-1.082345020189077189e-01,9.785701786324096929e-02,1.400495446365539465e-01,2.503306959662148223e-01,-6.727190796955495600e-02,9.473664028307737794e-02,1.515842682591657109e-01,1.898676481913881275e-01,-1.696991992671383898e-01,1.077818487268835668e-01,8.932203280420214497e-02,8.393567826154679778e-02,-2.428199648748936568e-01,-5.310462125645898368e-02,1.320175102722380700e-01,8.745898254857920051e-02,1.064818752259242274e-01,-5.220294527914148830e-02,-1.711235710701810575e-01,1.377789139972032117e-01,9.225131933863650602e-03,-3.227000954974030833e-01,1.509237456573941927e-03,-1.402184126041610135e-01,6.783803850480296660e-02,-1.460604540112342420e-01,-8.395837232004765838e-02,2.773200743522608036e-03,-1.264711810645184897e-01,-3.489293052913104987e-01,8.670435547289656597e-02,1.027844146025103100e-01,3.136335681099877704e-01,-1.125147743028520608e-02,-4.114029296759982302e-01,1.741707376841539201e-01,1.543902027522037201e-02,-1.652383473042862150e-01,8.928994670993972704e-02,-2.817760263886750494e-01,5.738122966590530893e-02,8.792895023005797839e-02,-8.365291194808577302e-02,3.881086085933027618e-02,-9.984719817338683079e-02,1.633311286489629310e-01,3.053561769432953099e-01,-6.555486588660772163e-02,-1.475033469750339776e-01,-1.267520799106316431e-01,5.906228531577184526e-02,1.467870445987706773e-01,1.117217375941592650e-01,2.134599194915232090e-01,-6.350169248019454926e-02,-1.454667334875807683e-01,5.267531380985968070e-02,-1.483509643441927039e-02,2.380352381953443341e-03,1.734984152160476967e-01,-7.445317426392250582e-02,-5.944403453982616270e-02,-2.671867700111363320e-02,6.475839717726827871e-02,-1.520276268920053298e-01,2.906131108720515499e-01,-2.200086765438871161e-01,2.086424129736030864e-02,2.679006848820080222e-01,1.621267133557222628e-01,8.028709704387537727e-02,-3.088619373179000149e-01,-1.010853246970233599e-02,8.799033018956770036e-02,5.699342558205700016e-02,-1.694755933735816456e-01,-7.382566261671996699e-02,2.197141958984651922e-01,-1.680126452201857745e-01,1.462168624612800727e-01,-1.009830631367236720e-02,7.888582950634237534e-02,3.058693758787196515e-01,9.646921396327456932e-02,8.118665162492533227e-02,-2.025906219458359914e-01,-1.459286759336961836e-01,4.685965166979144669e-02
-1.351364725342092399e-01,1.503091431876892869e-01,-1.400494137982857268e-01,-9.586446205794274533e-02,-1.213142195292951087e-01,2.328915327633396259e-02,-6.194055377971174892e-02,-9.860963479377815588e-03,-2.340611413721963574e-01,1.016641480563613698e-01,-1.736654035730218482e-01,3.724195057385237817e-02,-6.514657619602193250e-02,2.275795547623715720e-02,1.465137041545849783e-02,1.131788717996453641e-01,1.720203055495623801e-01,1.240355747591195268e-01,-8.565156259777317871e-02,-5.561942055679991448e-02,-4.682494202789300175e-02,1.929640527598626143e-01,-1.534787614439342418e-02,8.344170377480786271e-02,1.757499999508738142e-02,-4.191728892439616772e-02,-9.054371349772694089e-02,-7.511631389415462934e-02,-1.413750068821093553e-01,-3.316620102472356280e-02,6.060396498309472690e-03,-5.610057308378912921e-02,6.751359959760350193e-02,2.657596498462986290e-01,-5.591634060995431810e-02,1.794825959016659311e-01,-6.441312407947208385e-03,7.905089438162971049e-02,1.379955100670819945e-01,-2.469199799657366690e-01,5.134094981726367024e-02,2.573621045808200947e-01,1.557274128814611913e-02,-1.083847638358932386e-01,3.069362935383224134e-02,-1.649964199501638973e-01,1.742050559668317788e-01,-4.904305343989889820e-02,-7.448800872978522669e-02,6.758385717165671380e-02,2.487274147140539071e-01,-3.212852919208319946e-02,1.075081208489383489e-01,5.107750553676737582e-03,3.219981590891940471e-02,9.725881096178756735e-02,-9.928077074701402438e-02,-2.108094035082324069e-01,1.713933501971052209e-01,1.326588032746828238e-01,-7.677924002933878000e-03,2.114691206685153091e-01,3.957714985832438970e-02,-2.458306260934373100e-02,-1.702563509231285188e-01,-5.653741935776324112e-02,9.124169546204541348e-03,-5.015236887042107128e-02,-1.167483490443177452e-01,-2.029290616916057388e-02,-3.323150240877481565e-02,-2.167131097207254942e-01,1.452389660998516518e-01,-1.614719671374285070e-01,-5.532656708576055848e-02,8.743212311796710878e-02,7.693570173268327039e-03,2.159133553200618394e-01,-6.513876528829420920e-02,-4.626990262433672285e-02,5.473602260879317782e-02,7.676989256036659270e-02,-1.172991907858058624e-01,4.640665811034372368e-02,5.201110560669963689e-02,-1.161215778694106859e-01,1.076311892297798778e-01,8.174897880070020051e-02,-1.493830226862602473e-02,-5.218185979456890777e-02,6.397701510147131565e-02,-2.014622115632027644e-01,3.979701130834811806e-02,-1.681919306195212016e-02,7.293667467116549119e-02,-2.827349215710128760e-02,-2.153141800935109984e-02,5.541831566853439028e-02,2.152833627823547147e-02,-2.498758084288681403e-01
1.476812953928430261e-01,1.399877687469137655e-01,-5.754633828665944861e-02,1.981380884261838560e-01,-1.055330882534200043e-01,2.531866132128968161e-02,2.235964719391034805e-01,3.490800157564102335e-01,-1.014242261810132106e-01,1.016969452440221744e-01,-2.054080803249824783e-01,-7.397746796959125959e-02,3.078934537546436090e-01,-1.010190230346008633e-01,-2.381442682680123824e-02,-8.181994789475410812e-02,1.298787796647395965e-01,-1.115250234640878801e-01,-1.070628879600690198e-01,-4.385669167279893088e-03,-4.168756943586870989e-02,5.629075480220180339e-02,-3.959386962700239820e-02,1.021328124482572264e-01,1.468540860980347418e-01,-9.310841796947677551e-02,1.457919788689290286e-01,-2.774985994320644522e-02,-5.840977917829803800e-02,4.868847866780523503e-02,4.774130143045951513e-02,-5.006700903914329537e-02,1.264298033510513619e-01,-1.401933401815611546e-01,1.424681699568424165e-01,-1.070399095453762328e-01,-1.349943103769994934e-01,1.169258474668275483e-01,-1.583310603104735037e-01,-5.840528828219859747e-02,6.443079380071736750e-02,5.343224804592949795e-02,-2.775222308052605058e-03,1.852736498712346247e-01,-1.893401816796753678e-01,2.134820052834207615e-02,-2.847367066785224665e-01,3.619568913778117292e-01,-1.001464886731255888e-01,9.175177058773797967e-02,-1.026479251389247338e-01,-6.706440073166675120e-03,-2.304784722291230992e-04,-4.985142490623850620e-02,6.873410924022493873e-03,-1.519190065194919725e-01,-5.337788254291897516e-02,-1.062998895039406477e-01,-1.068078218818833136e-01,-5.314253386806733204e-02,8.992172350047233920e-02,-1.194952376877722600e-01,-4.102611822047030898e-02,-2.629421810224841227e-02,-1.546012769685880528e-01,-9.195863102300094738e-02,9.672303677248805798e-03,7.547548303838169659e-02,7.221501623409487536e-02,2.942566307231420097e-02,1.390894440822307843e-01,3.976660989310243366e-02,2.014604855472228451e-01,-1.158690693160417950e-01,-3.716328324500839386e-02,7.600408130908675730e-02,-1.688064832696944961e-02,6.900515233478898836e-03,-1.289630794994605090e-01,-1.629791843998162904e-01,1.844217120214963757e-02,2.738163790961323230e-02,-6.094514596463795897e-02,6.297500728057237041e-03,-1.556529449059200765e-01,1.525182384662926438e-03,8.836029127005495809e-02,-8.122765636283624247e-02,3.246904061892763593e-02,-3.468064490274969103e-02,-1.257095269775021507e-03,-5.632689453610595365e-02,8.747440725437627407e-02,-1.516018551980522489e-01,-1.430133659637351506e-01,7.833648111629898381e-03,5.588480990021205130e-02,1.226239737336447533e-01,1.569171489905016870e-01,-1.578787108559254193e-02
7.307291296368134681e-02,1.791351236384741696e-03,-2.867688639967447273e-02,7.926281439356452907e-02,1.035897956266111919e-01,-8.599104299904425375e-02,-1.332741172329300894e-01,4.557257491540056549e-02,8.887575752856946565e-02,-4.328081403994943344e-02,-1.580471435741443997e-01,-4.412772853681445895e-02,1.770413066536846713e-02,-7.420415388924439526e-02,-1.079461544612314583e-02,1.566889821385828441e-01,-9.684223696662996872e-03,-1.079387704202616760e-01,3.229479233593224308e-02,4.891783004633509790e-02,4.212065447963908582e-02,9.613509737694414525e-02,5.075321666389243092e-03,1.619797526269275423e-01,-4.804015396227256929e-02,-1.197393397781301161e-01,-8.911667426595215602e-02,4.474833724049709360e-02,1.660057083913812903e-02,6.765459570566179082e-03,1.984749052996548357e-02,-5.158338040503807065e-03,-7.067281829823812700e-02,-1.309043711275097444e-01,5.833984336606334864e-02,3.813981359020601758e-02,-4.982342823074858984e-02,-4.559177001489445047e-02,2.330030940790805971e-02,9.516721531252869681e-02,-1.072360339586744260e-01,-6.035095123300493469e-02,9.584881150392021709e-03,4.124396867324264804e-02,1.214634958711764412e-01,-2.848945786828771531e-02,-5.406460271568391818e-02,-1.451887768413229196e-02,8.616431990866857404e-02,-5.887995017786806784e-03,1.454560142249761157e-03,-8.359000519322101752e-02,-6.995795998912690550e-02,-1.372398839668385051e-01,9.579296287647309782e-02,1.516083434167043720e-01,3.022613626757042482e-02,-5.548150024478815112e-02,1.209014858857848651e-02,1.458874560719891633e-02,8.438655802972760966e-03,2.051019225140782165e-02,2.044592932616495773e-02,-1.704248714618472604e-02,-6.968950631156545228e-02,5.194405569912685650e-02,-6.228153960669757794e-02,1.913307410816145193e-02,4.830523798644392741e-02,5.026563008642881414e-02,8.645550798893708588e-02,1.101270782666734505e-01,-6.696077589658955276e-03,-1.278025049450803863e-02,1.592622868181194917e-01,1.112173483730316548e-01,-5.741727703281185313e-02,-2.705708292119624048e-02,-5.623039433103471652e-02,2.371334285809467701e-02,7.454039943333157225e-02,-1.743451848883781352e-02,-5.108984213523370954e-02,-6.659473620851130704e-02,-3.096386896930169996e-02,7.292124141934408499e-02,1.130857255765249647e-02,-1.334170577876916397e-01,-9.794290871298727552e-02,8.048435100408646292e-03,-4.144568190326936019e-02,-6.397349817696262875e-02,-9.881612621645885497e-03,-1.770058453954561628e-01,1.053823576754098212e-02,2.468402987399542781e-02,-8.267848080234507790e-04,-1.230301227800723041e-02,7.409721968331695052e-02,7.779279687167672819e-02
1.232613998848854919e-01,1.732715445474219962e-02,-2.922679301963082565e-02,-1.315333157184550572e-02,-8.295611543238745611e-02,8.576782988022380039e-02,8.898560960875379067e-03,1.043928308373907043e-01,-1.277424499257705515e-01,4.257939446181424614e-02,9.446878325636021145e-02,-1.751890693681144029e-01,-7.563811591113456245e-02,-2.770806227305966374e-02,-6.372985540293107931e-02,-1.474053154784922270e-01,-7.836732520970102200e-02,2.612957258308679087e-02,4.850463939780524925e-02,-3.289850959995876956e-02,-2.825659704087390978e-02,-1.125648111774069093e-03,1.347526606741089594e-01,-7.383993692776080753e-02,2.665434026959090374e-02,6.311874885931523238e-02,-7.278610461273338217e-02,-9.126783074985400646e-02,-1.680346037571069928e-01,-2.025426939771577395e-01,9.057398150407180992e-03,5.230697514212589994e-02,-2.504258271111226009e-03,1.409962114258753729e-01,4.818435820869382269e-02,8.378716433531474550e-02,1.091427911896056813e-01,7.441782605813074269e-02,3.190798841204767200e-02,4.097768956036418331e-02,-2.952954058377699198e-02,-3.324929041155222365e-03,8.862664638553674479e-04,2.530449035391058032e-02,-1.586328453851137965e-02,-5.724421903049758953e-02,-3.354839106423934680e-02,4.105082074302757178e-02,7.160823417486916753e-02,6.198628843088416218e-02,2.235174616627055855e-02,2.514607935431101282e-01,5.094911882075603415e-02,7.396102618095667935e-02,5.562868219862515673e-03,-1.873927783432502991e-01,2.157585454002131087e-02,-9.409920123215398391e-02,8.320656000833270838e-02,1.000781462726783033e-01,-1.003652463144586449e-01,-8.874544568059317129e-02,6.883592321828801985e-02,-4.242732783692348963e-02,-7.437562525686658432e-02,9.318719100564010205e-02,1.653778750100443062e-02,-3.391117858084506664e-02,-1.305760140966967242e-01,-5.300255020724886634e-02,1.012498541276602992e-01,7.564450542575862357e-02,2.137033807634693972e-01,7.457588261327691148e-02,2.813207180751220449e-02,-1.889938279163771995e-02,-1.841136994544063654e-01,-4.256986716331567777e-02,-1.525142829241676878e-02,-1.219969875968631712e-01,-1.418305249156937009e-02,1.217740634699797653e-01,4.195187490417850995e-02,-2.700298176794202476e-02,-3.239512017721324355e-03,1.128407335148295942e-03,-1.240177756103300055e-02,-2.609856047393614986e-01,-2.626497940673644393e-02,-1.340271068210334704e-01,1.874004231449877267e-02,-6.310212827009564762e-02,2.280603759227286531e-01,1.866857845493541390e-02,-3.507274870394638810e-02,9.528417868888894304e-02,5.542977345842992065e-02,5.559603433661930438e-02,-5.907905108159638985e-02,-2.814780563122809554e-02
-2.302808187780946980e-03,3.151081650381071242e-01,-8.681684270605227738e-02,3.948370726730132674e-02,1.147667446499842647e-01,-4.327462506597257175e-02,2.286405709438632528e-02,-4.324194296450301067e-02,3.277092303560547037e-02,-7.499706106840697828e-02,7.447916048896746632e-02,1.091454620132221720e-01,-1.073248689864314542e-02,-1.255485663450761624e-02,-7.172704124644369017e-02,-6.621799560832641873e-02,-8.886117668076298770e-02,1.132550544681318883e-01,-6.167705522260646944e-02,1.594861145770209987e-02,2.116453909518214438e-01,1.066652333945583564e-02,1.047397653350046198e-03,8.727444654526950174e-02,-4.173703481903201506e-02,-8.126075067511351335e-02,4.439037709669690912e-03,7.656741463695915240e-02,-1.182598619379062743e-01,-9.412593171610694753e-02,-5.243568967653078339e-02,-1.686754949082214239e-02,-1.346008153176025957e-02,1.034452255448456981e-01,-1.313769426370825499e-02,7.592609079810230810e-02,-1.068198841314327296e-01,6.795071160384580367e-02,1.777269487336283760e-01,-9.423636170826199532e-03,1.990910227258524401e-01,-1.014264848828716481e-01,-1.218530499387076027e-01,-1.836119521296879498e-01,-1.948572219643160963e-01,-2.240953086321333387e-01,1.393461084453555543e-01,6.914558920278679466e-02,-2.380218180599893429e-01,-8.053245938793374137e-02,8.773140659940636965e-02,-9.255461727043368114e-02,7.777215702281781162e-02,-2.511350227188557938e-02,4.962809279824753617e-02,-4.717192366005562576e-02,5.947291231317564097e-02,-1.475868360947991675e-01,4.393275175355633166e-01,1.052189740588751476e-01,-2.426059462774077247e-02,-4.834887319345515522e-02,-1.144751619124928510e-02,-8.906157889407539940e-02,7.262416498352664007e-02,-2.454148268577327485e-02,-1.088842442070099281e-01,-1.751200446528974330e-01,-2.904839225421085303e-02,-1.190962757946643080e-01,3.458175669968088783e-02,-7.676778139432727244e-02,-3.131004479152110775e-02,-1.075075828883376161e-02,-2.197648858047052123e-02,-1.408321816059174836e-01,-1.700691035687147412e-01,-6.430135910166612234e-03,1.616126655084286767e-01,3.702691491183784933e-02,-1.011460880295800280e-02,-3.266036675888983609e-02,-9.937935623876370528e-02,1.953019918725866777e-01,-1.140053803056986226e-01,1.310668514516493133e-01,2.626587313778294686e-01,-5.785737512305200170e-02,1.182108413221065746e-01,-1.107004022518509601e-03,-1.551361339332757439e-02,-2.173907817637328321e-01,1.299536792793283269e-01,-1.873819767942741521e-01,8.515267658439640286e-02,-6.272342877544900830e-02,3.611635151818148870e-02,1.031290920798131339e-01,2.697554969176820805e-01,-6.559950278746384811e-02
-1.966232176916902219e-01,-1.490618417649791638e-02,-1.409197252498959330e-01,-5.491497297760439267e-03,-1.831991212105412714e-01,1.420334614065765777e-03,8.454521389704439116e-02,-1.376720535232678344e-02,-1.666063011089118362e-01,3.421390499450005507e-02,-1.233285374360866271e-01,2.259012932471549107e-02,4.574944519755774763e-02,-7.490964166398939028e-02,-5.351902702595978667e-02,-8.863896486239575268e-02,-1.705601430938585850e-02,-1.296458160914379931e-01,1.099527391164283330e-01,2.033646331937113416e-01,-5.770626169123715954e-03,-5.689835967070844269e-03,7.184826341819050555e-02,-1.456583680647169921e-01,-6.451289446160224372e-02,-8.551967146997796476e-02,4.332299585447252355e-02,-6.848780651777985895e-02,-4.226611863601803520e-02,-5.219498875455208520e-02,-4.802032363715369456e-02,-2.708121280615105597e-02,4.210794811049467512e-03,-1.606856945564416606e-02,1.288514643271732041e-01,3.154374152273042853e-02,-7.306434243586612531e-02,-7.402195938068345527e-03,-7.353053016624500060e-02,1.650500879438787649e-02,1.097890176239211257e-01,-5.847755675974752876e-02,-9.415826113169245559e-02,8.061156558738957756e-03,2.480473177695863285e-02,4.475838693085876230e-03,7.200980589697092427e-02,1.117206987296270881e-01,9.940557013752915339e-02,-2.293320800219222910e-02,2.807037443430928647e-01,1.229299128677929787e-01,1.114699374020963196e-01,7.635425685774421822e-02,-1.231543228832805426e-01,3.233355388098502203e-02,-3.778589416559796632e-02,-1.496776619944100162e-01,-1.314533700624345158e-01,-3.221137002723040155e-02,-1.039748857811186866e-01,8.755532324929937715e-02,6.086642598490710210e-02,-3.142380692218471605e-02,-9.065572295358759192e-02,1.728279826196192914e-01,6.225642822336929783e-02,2.019662137074695885e-02,-1.524612658172586066e-02,-2.243579114005367359e-02,9.810855385980588039e-02,-5.217129762527683567e-02,2.429593270545371553e-01,1.268313836246903747e-01,3.956056565949594983e-02,2.439064595141405833e-01,-1.195849648024505107e-01,1.981911940145777429e-01,1.162041818534156334e-01,6.984785525354153535e-02,7.170179784906949294e-02,5.005896259770681311e-02,-1.732347417328128358e-02,-1.126340771980154365e-01,-1.761125170223820646e-02,5.418058311990137099e-02,-1.169973620808040238e-02,2.848602507390562977e-02,-1.179619236281617134e-01,1.142529562349121619e-01,-3.477394590119864404e-02,-1.224204564785313920e-01,1.704451669396602753e-01,-1.325202752181304788e-01,-2.617774284533860296e-01,4.845366601944345319e-02,1.746504372675161676e-02,-1.348606567456442917e-01,4.968172591585684472e-02,-2.340892152425055883e-02
-6.163329091768332546e-02,5.407858151517430656e-02,2.302967132972355557e-02,-6.439615179909008447e-02,-1.806748576852399424e-01,9.041991499691626188e-02,-1.083626660265579744e-02,4.101218818577567760e-02,-2.972279296778523872e-01,1.137707649482875283e-01,-4.371868301694803449e-02,2.345786261290072616e-01,7.132095914881020349e-02,-3.280440698333109140e-02,-2.715046372494178684e-02,1.085800325527017662e-01,1.084915683505656148e-01,2.066518445759335521e-02,3.569494884152391023e-02,1.867984601072123496e-01,2.990284332468746697e-01,-4.966793886978493333e-02,-2.418042553929637961e-01,-3.562988960441346720e-01,4.260854633679400649e-02,1.660854807501923602e-01,-1.457337638525517676e-01,-1.535916970225565947e-01,-2.340951645854101315e-01,-1.416761996623421282e-01,-1.761311318150404759e-02,1.423647566337855608e-01,1.999685588115625023e-01,-8.905623400545437107e-02,1.419124520611436679e-01,1.192316550565024613e-01,1.078828884636919838e-01,3.250813024879732893e-01,-1.305160275213843590e-01,7.360114844035337001e-02,-1.942967233797538995e-01,-2.006679050627386829e-01,9.517899925321393617e-02,-1.046396893506482684e-01,1.221673086849008882e-01,-4.831576818695637598e-02,1.333997948676723944e-01,-1.097319960427505237e-01,4.197528484568024965e-02,-4.872464567204559671e-02,2.366954314931462022e-01,1.065041160051549696e-02,8.084878200892831046e-02,-6.661563222918687188e-02,1.124040625075082289e-01,-9.064165791060929678e-02,-1.320041849834368008e-01,-1.459054677631144159e-02,5.411044851376090037e-02,2.681360039118985128e-02,4.439353284267966160e-02,-1.094708555579764209e-01,-2.900588040871809881e-02,-3.846104371722436355e-02,-1.056612141776795966e-01,-4.274040798291878218e-02,1.828333589739230547e-01,-1.793776883359399221e-02,1.374356982037507890e-01,8.905578501433808469e-03,-7.317673838546312481e-02,-7.996453761586508335e-02,-1.173319324920907292e-01,2.226139602329620382e-01,-5.978721649562901419e-02,1.434105891384218623e-01,-4.870674810318220693e-02,2.341067702556713925e-01,-1.130435243883916030e-01,7.033351272049515046e-03,-1.260672221112635327e-01,-8.749458427507761371e-02,-1.173882689185933859e-01,-2.111919392991268296e-01,5.233022909814266654e-02,-4.393315112154994040e-02,-1.279424700653422065e-01,1.375974200647007706e-01,-9.098171650143704881e-02,-1.885201436665724373e-01,-7.692302550670149230e-02,-4.837888786322253054e-02,-1.341612159042782082e-01,-5.876176345537942325e-03,6.401808066421565968e-02,1.075894318072911915e-01,1.077191441287865814e-01,1.867491886128904710e-01,-8.434459993242882092e-03,1.341186375313156987e-01
