1.964296190954021586e+05
1.549833612070162781e+05
1.467342127950458962e+05
1.427313435022551275e+05
1.401402332070527773e+05
1.382995341201067495e+05
1.369256809683961328e+05
1.358048720031692646e+05
1.349015991660226427e+05
1.341462763987671060e+05
1.334607969289098401e+05
1.329335455077372317e+05
1.323665802017094975e+05
1.319994329924506019e+05
1.314685207056316431e+05
1.312063786685816594e+05
1.307976528501041757e+05
1.304971172107532766e+05
1.302812437505317357e+05
1.299772901866514003e+05
1.297646759611148154e+05
1.295665035484070249e+05
1.293598511219306820e+05
1.291427673800539633e+05
1.290190709065674600e+05
1.288002087502416107e+05
1.286901526120873750e+05
1.285573326699660975e+05
1.283944833241938468e+05
1.283279333947627310e+05
1.282031638645929343e+05
1.280718616755436087e+05
1.279802872693101090e+05
1.279157138778266963e+05
1.278586758760629746e+05
1.277006154122322041e+05
1.277115890670007066e+05
1.277115890670007066e+05
1.277115890670007066e+05
1.277115890670007066e+05
1.277115890670007066e+05
1.277115890670007066e+05
