7.035302218089392046e-01,4.004434522518828810e-01,4.578905337157756494e-01,8.035858659672190374e-01,5.229048860289000622e-01,8.360157996857130458e-01,5.459759069001398624e-01,8.341554123466928816e-01,1.151429936577914148e+00,5.223421156951363331e-01
6.886944559066450200e-01,4.970655939230841924e-01,3.199732951307272116e-02,8.495636718433430268e-01,5.624733107935110388e-01,2.279760496640728107e-01,5.540271359960737829e-01,7.384955905222598815e-01,2.204621627626794367e-01,6.751177133309458345e-01
5.681256844613201684e-01,8.645340125309629586e-01,7.072006012792888541e-01,5.397327236668354455e-01,5.549858757970896894e-01,3.920489892152025924e-01,6.810963601224667707e-01,4.121735870291810544e-01,8.001844769784554057e-01,4.027049623855082916e-01
3.825162516390803180e-01,4.779713865584049315e-01,1.036765676407932935e+00,7.797969766886736487e-02,7.939605332895912637e-01,9.380874461873421888e-01,4.805417329692334150e-01,3.753885290388009333e-01,6.897804338052632156e-01,2.759897169795311744e-01
6.510903902539533217e-01,-2.802317854536028746e-02,7.672155362592762984e-01,4.626029438051186271e-01,6.368295141899403822e-01,-9.104199968952220168e-02,8.236007979801158729e-01,3.445414715720013232e-01,5.494979261386209179e-01,8.068294259860305795e-01
-9.605402311450936259e-02,2.733824160639341527e-01,4.376479336214491589e-01,9.969081676569928607e-01,7.709544037780543535e-01,8.936207285608180895e-01,8.444238844070205419e-01,6.462204266930430263e-01,4.453776765830301798e-01,1.884499587079450922e-01
6.983244488956069640e-01,2.679699969485438427e-01,1.168624001594855272e-01,4.203333240497922341e-01,7.366655821750943689e-01,6.190906538992518859e-01,1.110330094775864085e+00,7.560387374280125306e-01,9.239283794977642961e-01,3.672955933574882925e-01
6.804553831502123673e-01,3.250139755596853641e-01,4.293051031353385394e-01,4.209075975170529782e-01,7.693497339527852752e-01,7.787950764809171700e-01,8.071102870312142352e-01,1.869944346097012211e-01,6.539593505779197624e-01,6.433540428874413575e-01
4.817765419055887732e-01,6.077531517329299859e-01,9.825827171406242844e-01,7.266122034683341058e-01,5.129430138646945414e-01,9.072626538455358380e-01,4.760075929427811658e-01,9.579392227735656906e-01,4.956272056494440137e-01,6.328556586572672282e-01
3.763978133774650847e-01,7.745835489395874740e-01,2.568622600584810622e-01,3.086630891012087097e-01,3.702111369700428201e-01,8.938464142099857845e-01,7.471293752431922286e-01,5.502953376566002142e-01,8.848652064447949384e-01,8.927768261818804785e-01
1.553637147293290277e-01,2.273698992677027075e-01,5.069684923281621014e-01,3.798858636171552061e-01,1.861007243042964998e-01,6.167771708215044058e-01,8.197961948303044144e-01,6.045630474118190989e-01,9.909005520118026045e-01,6.811050045196932468e-01
1.362800765702231465e-01,7.210734741284549054e-01,7.941954195490669166e-01,5.172865971982665290e-01,1.019914930253879248e+00,4.442763913419908173e-01,4.169632865797412435e-01,2.361484558380153309e-01,4.356301319456902243e-01,8.400324164973150820e-01
3.623959751733762391e-01,4.020875314777478393e-01,6.118394350726283903e-01,1.078377610572707423e+00,6.701839771854544159e-01,6.258226437708294121e-01,9.055221979374822316e-01,5.188455755452145990e-01,3.246182757915672679e-01,6.188844057311445601e-01
7.432181828927985068e-01,8.499281776325697813e-01,3.379932778845924357e-01,9.804729045707116786e-01,2.127280034461993263e-01,3.597879818773419003e-01,6.032727664128365586e-01,6.338121523104418564e-01,3.013603568943205024e-01,1.026443838790303653e+00
7.022365884835035654e-01,2.294005224693164424e-01,7.407056518761940822e-01,6.086472811621699286e-01,9.891259634458704486e-01,7.690205266375530480e-01,9.454065297894056474e-01,7.340140869940839918e-01,4.465135520470161490e-01,3.701731999782572058e-01
4.104262869505116984e-01,2.554461119288725657e-01,7.251490439347167971e-01,4.805986362884807628e-01,8.643178804000907212e-01,8.312869273273683079e-01,7.482692447325119955e-01,4.981310250375180493e-01,2.750823259494510342e-01,9.913837583703156708e-01
3.943449034249170149e-01,5.594626783508018786e-01,6.378530826904076356e-01,9.601950932624077062e-01,2.189320096023296691e-01,5.171047961376974422e-01,7.776117716336754526e-01,7.107938189803121309e-01,5.347116422260730362e-01,2.904120232120959710e-01
5.342839046589450414e-01,5.734466096972336002e-01,2.854131107816778035e-01,9.836964093854498881e-01,7.064199077895536583e-01,9.913959366807393314e-01,9.670774369245430657e-01,7.796756008995870957e-01,6.815679512956096531e-01,3.514561270245136204e-01
7.836338899041418449e-01,7.020448706098515457e-01,1.030464311070504735e+00,8.467432829848906550e-01,1.169904041260590555e+00,5.108939620032785234e-01,4.956591873285760008e-01,3.080308170145742985e-01,2.991312241707005937e-01,8.878614131283790734e-01
7.826511848930186588e-01,7.948993998394847660e-01,4.230165863626554890e-01,6.765544461845953705e-01,3.641083872258089604e-01,8.742120437459012516e-02,8.098369196999793962e-01,5.583226406050084689e-01,4.613280773607130181e-01,7.121958808369461824e-01
1.048388879471036761e+00,8.799286893038535950e-01,8.275323951028937808e-01,8.053855694891015604e-01,9.013508867185696660e-01,6.722830799059487106e-01,3.910272022162731842e-01,7.980766762708474404e-01,6.323876264140403103e-02,3.677135755439625564e-01
4.452431862597255319e-01,8.268192493262711829e-02,7.793223285953340129e-01,3.605041917287277187e-01,8.534883009504623530e-01,8.065264415396601327e-01,8.181534428854057017e-01,8.750515877255219399e-01,7.628720727013466041e-01,4.464408027070899121e-01
3.111734258036410461e-01,2.437506241519504235e-01,1.321070129953066941e+00,1.427328733137802341e-01,5.025485752666944972e-01,1.046770558226316483e+00,3.970976734924291929e-01,2.341692415080121881e-01,1.590889909140253300e+00,8.331252009391266755e-01
3.884593167583164641e-01,1.087752657096148878e+00,5.449179333328476593e-01,8.768180970842764932e-01,8.330985141323939969e-01,1.145294036440531071e+00,3.079653081299921213e-01,3.227722341506622517e-02,5.324490992789134847e-01,2.291502976372643552e-01
6.666290283322842125e-01,5.859340679003387509e-01,9.614956574491761998e-02,7.408370464829938662e-01,7.433777163424134526e-01,5.988573403253864003e-01,1.747844964237480481e-01,2.312209593258013340e-01,3.545675455704185297e-01,5.801433490873250109e-01
7.701370898637300844e-01,1.653612024444004736e-01,5.186867124298306653e-01,3.625665908268963511e-01,5.997640046672945147e-01,8.368459540879742420e-01,4.881604180718683295e-01,3.361666413023814970e-01,8.149991237672081779e-01,6.965541597615507730e-01
7.087105254262898724e-01,6.931926520796345415e-01,8.400029881782494767e-01,4.228487013966297781e-01,2.500105384172247036e-01,6.153140298734280922e-01,4.796134719099207078e-01,7.418767442114373445e-01,7.125136783074079716e-01,6.697456663936657284e-01
3.756423657190741117e-01,6.766541242871262352e-01,8.715711013113578431e-01,7.251172214325923848e-01,8.876808584069982855e-01,4.656599546429904812e-01,1.914752915516898801e-01,6.891457396482842945e-01,7.458093558046713367e-01,5.347995369449087821e-01
5.520936293520601890e-01,5.135626023393643491e-01,5.269030902249921544e-01,7.478904969451662943e-01,3.825543664901086549e-01,6.068262560698530761e-01,8.206301882763438194e-01,6.189360532296864781e-01,4.523843297660283813e-01,6.676523151518388710e-01
5.487243177660738880e-01,4.920548078938438707e-01,3.392414943106338843e-01,5.441520079956547740e-01,3.794271826691356098e-01,5.523595764766814353e-01,9.825680257789740635e-01,9.673564054621935915e-01,9.231183866285237460e-01,7.437707316744208708e-01
8.358975092641290905e-01,7.794133605253917851e-01,6.148398460527458864e-01,6.287624510345239948e-01,9.599806984804888366e-01,1.914892706035301317e-01,4.476267675769563525e-01,8.873381640680571003e-01,4.677276530345313987e-01,7.884728486359374733e-01
8.990594447454290927e-01,7.006047262143775267e-01,2.567109375985290876e-01,6.897956014841540862e-01,6.259346260932637795e-01,3.557204309220469707e-01,1.065816135011703913e+00,9.244589332828504480e-01,1.210195178298317659e-01,3.949083753321289691e-01
4.420045648320947151e-01,1.933899393613150164e-01,4.811252303831640154e-01,4.376121134582349748e-01,4.801095362316831761e-01,9.495729572321152112e-01,8.685299167597417824e-01,9.222233518972475785e-01,3.905378570697121132e-01,6.426255288320322778e-01
1.152674254385297470e-01,6.855624600019191162e-01,2.099379565336804976e-02,5.498980141563093449e-01,7.679779686525591842e-01,4.289847760075958805e-01,1.103831541663916394e+00,5.061320348765758759e-01,1.627976320550557909e-01,3.323169636790824222e-01
6.024236413028941639e-01,1.380497532662153248e-02,1.046497909239772151e+00,6.759102153285281300e-01,5.219559251444400028e-01,7.755720369325550534e-01,4.311240309679588156e-01,8.702795602175936729e-01,7.272160363814169637e-01,2.455821114064568877e-01
7.459137829673588849e-01,2.215092319842365265e-01,3.900797236216840824e-01,6.040087446092767820e-01,6.615529238877294604e-01,2.543582456159296790e-01,8.747831485625510162e-01,5.210918830574318150e-01,1.760116944908131642e-01,8.460729908378615827e-01
6.535036660137722997e-01,5.559167871740076095e-01,8.818375396757673901e-01,8.131738736136764345e-01,7.373128564288305986e-01,6.127139131899282942e-01,8.432984664516562923e-01,7.485184648658101958e-01,7.129273492091723341e-01,3.012138002200734355e-01
2.517827100810950958e-01,8.756940599668237013e-01,1.066046262495435659e+00,6.304379328424518647e-01,3.891688762886573727e-01,7.272566176186000542e-01,4.489944936873583314e-01,6.007925609582057680e-01,2.987912256151832313e-01,1.021585764490743342e+00
4.138036206458748922e-01,4.783951504112036179e-01,9.094460575836417204e-01,6.253664484122251066e-01,8.512668629580808499e-01,8.216414229432813521e-01,6.843881201213378729e-01,4.345177427666025438e-01,8.029947921724461812e-01,4.990994822445826706e-01
4.541640666427663731e-01,1.037255345862595268e+00,3.481024798271166280e-03,8.874662836634569230e-01,6.514940456530696755e-01,5.694241830700215168e-01,3.077474468852838263e-01,3.936193084009699250e-01,8.468140463725655209e-01,4.396841879527509378e-01
9.583749260454473839e-01,7.429678760373672475e-01,2.970085317645961842e-01,3.061334572589833880e-01,6.028081947893965120e-01,7.884496247660477408e-01,6.305279462867443563e-01,8.829479280878688163e-01,4.284454716640934691e-01,5.760324089477085741e-01
6.846749465177844884e-01,6.590937376031250627e-01,9.610533158070672100e-01,1.084699561477193430e-01,7.904550194320973944e-01,8.055755557153980728e-01,5.200489567280075498e-01,4.941586860931075353e-01,4.805315235176043087e-01,7.302553809045054800e-01
8.900060931713598134e-01,5.638793172843754586e-01,2.507496624892008308e-01,7.631167199770066967e-01,7.175416777420556835e-01,3.374941776847824593e-01,5.699510895534516397e-01,8.435474898925755527e-01,3.553065785140955835e-01,7.135171566597726667e-01
4.770526900043968732e-01,4.934005483430231598e-01,4.456649456295428968e-01,7.545437804542085569e-01,5.249472501621063047e-01,9.222296367931147598e-01,8.619762430102910766e-01,6.831703977188434695e-01,6.740001114874762944e-01,5.069565489031196970e-01
5.114140569913059320e-01,5.723106061800740108e-01,4.791214145891780074e-01,8.522988198729671838e-01,7.129341756738272196e-01,6.631564837326816564e-01,7.509855182107687543e-01,3.945129944813109968e-01,6.775724964696187014e-01,7.012368699948172690e-01
1.009707131415164133e-01,4.396683373861954847e-01,1.952301017119978943e-01,8.031597086071945446e-01,6.740664027008994585e-01,5.962086771231849269e-01,5.424558360356126485e-01,6.849916498094586748e-02,9.340094799936775605e-01,9.866885497909377856e-01
6.577296833285466438e-01,3.266579848259788532e-01,1.909128206851972709e-01,2.147404397481650073e-01,7.725696848656332660e-01,9.434777221235015610e-01,7.889118082151508338e-01,5.542955654771636320e-01,8.333000495663769325e-01,1.236062227733292496e-01
4.763428651970693650e-01,7.120711105464720969e-01,3.330545813910538722e-01,2.746511241732764175e-01,2.297906643765454948e-01,5.051364519071421810e-01,9.636252058242351648e-01,4.728275576080979148e-01,6.075846773213083862e-01,5.901311675400079393e-01
5.179578864456356735e-01,3.786612230329548523e-01,1.772590947886824031e-01,6.395871020240948557e-01,4.889911114319823726e-01,3.559188072663490576e-01,9.509413707096796564e-01,5.192170363990172843e-01,7.396068038223672092e-01,8.979029702004832636e-01
4.719151165437712736e-01,7.384255557998301578e-01,9.829230783036565500e-01,7.527671453447467576e-01,8.708753713348625913e-01,3.153889548084910510e-01,1.701858262067895977e-01,4.258213101327513739e-01,6.435643916426238009e-01,7.396951652175427494e-01
8.538632452491533575e-01,8.469970752091164901e-01,8.358268749413693133e-01,6.575036156452805924e-01,7.485827992064901792e-01,3.791803456286221841e-01,7.706837572380732526e-01,2.543767752822243544e-01,4.010612400442131187e-01,6.964191793245452788e-02
1.082911710544089745e+00,2.582255353316711410e-01,8.657535084183913821e-01,7.375353325296997165e-01,4.061251761737120769e-01,4.406411206160932847e-01,6.732693003502752127e-01,1.201442975610154784e+00,1.043898057825620285e+00,3.538081328183556029e-01
2.013203206010350521e-01,1.174692203098127941e+00,5.747008206052925949e-01,4.137355290357871418e-01,4.377469550394644249e-01,9.343736419884522970e-01,4.981876641948126405e-01,5.830288397545918544e-01,1.602268479089151432e-01,3.764271232914973564e-01
6.675899626227136396e-01,7.122344284294223060e-01,8.431297644308783923e-01,7.368263658097643498e-01,8.534412360748567794e-01,7.165474167743567380e-01,2.996397239847178873e-01,4.152368076915849415e-01,8.322052477019244998e-01,1.427501266075318909e-01
7.379895148297098695e-01,7.072215370201230256e-01,5.071705464729840962e-01,4.828279438286027236e-01,3.732688289397510517e-01,6.957541577004202615e-01,5.133403584747114889e-01,3.636576422783062146e-01,6.982368280571437102e-01,6.357595364938868343e-01
2.366954626531368733e-01,8.087378059956625842e-01,7.077558983174407903e-01,5.496478997084581763e-01,1.520581049304347843e-01,7.848441049582066675e-01,3.719817140984649773e-01,4.245347409387912885e-01,5.112678120366674905e-01,1.068833868740659998e+00
3.775926688997120473e-01,4.758201181379165812e-01,8.906394669716154455e-01,7.072846487369677249e-01,7.818912460109488372e-01,7.047978386975787268e-01,5.045537917119428117e-01,3.406950204210513755e-01,5.760096041496098884e-01,6.444072392047642817e-01
6.442043242045443208e-01,-7.174336127290580067e-02,3.682330908921367940e-01,6.325646074903173988e-01,6.280413183337765215e-01,8.821360706493419634e-01,6.331008110197082761e-01,7.264258184970999732e-01,5.667164150761903052e-01,6.848823545219469011e-01
7.286761008076647617e-01,6.605113946787501966e-01,2.988650180311834825e-01,8.679332509562104336e-01,3.283024337781928481e-01,7.436569980785148193e-01,1.050295206110909207e+00,4.560498741108207632e-01,4.367350165597689848e-01,3.356030149570737864e-01
7.302969305126205679e-01,5.327493533189194830e-01,6.123015983061982359e-01,1.558245752426530573e-01,8.389943267085034906e-01,5.558394832745012781e-01,9.520040918519673268e-01,9.492297495453010381e-01,7.265061777107399976e-01,-1.523267061461300309e-02
7.511032155171158964e-01,5.044015351468931208e-01,1.635621299276114049e-01,8.589810435268960820e-01,1.256553579213618710e-01,8.211892351586532746e-01,3.541988820224845624e-01,9.499567512144473369e-01,7.139772324767396094e-01,4.374002984901566582e-01
4.810503130666372029e-01,2.401408827141942107e-02,1.012723510479099032e+00,4.157194157280931779e-01,4.383124939598255776e-01,7.648121161182014349e-01,9.035096004852903873e-01,7.418426159144186904e-01,4.465514748137038858e-01,2.775460906044248666e-01
4.514442367249777988e-01,7.998838397601142347e-01,9.334493487726290839e-01,7.764791175125228539e-01,7.219643494105056902e-01,3.410432685395744512e-01,1.758044948648339323e-01,7.074896917239907879e-01,2.763465306318251269e-01,7.342381307378884614e-01
1.930823178925781813e-01,7.344112792102627241e-01,7.416051536282950440e-01,8.374746765723604103e-01,7.251263254170366990e-01,1.088574692498828878e+00,6.585210055559814757e-01,5.287936618372857112e-01,2.635873793758864991e-01,5.751905084678194946e-01
3.847716736353958278e-01,7.253959428808087750e-01,6.563278441221109816e-01,6.467753269265540395e-01,3.913210063611735068e-01,6.087766488498759232e-01,3.755282218957897711e-01,4.086786285639325000e-01,6.677707812920584685e-01,8.373155565364858166e-01
7.743712688791554166e-01,2.285366138835863703e-01,8.231765327165717627e-01,2.397341234788077369e-01,4.685070976503034057e-01,4.754702232097439696e-01,8.710274013237948587e-01,4.426797633560710654e-01,8.769376991785673425e-01,4.864056928993678031e-01
1.797042810960493564e-01,3.574966440385393129e-01,8.749691156831506111e-01,2.825654885768602576e-01,5.937542226605129203e-01,1.302328997448402581e-01,6.561731778303558915e-01,6.132418394465098954e-01,7.182678507637587639e-01,7.431095815948228767e-01
7.385821817003592749e-01,2.527214569493103635e-01,5.059227695959620519e-01,5.300581238690719177e-01,6.443280618215048161e-01,7.347483378613537397e-01,6.586721431598203669e-01,6.148941845889757118e-01,8.080647872141268895e-01,6.257235825669666962e-01
5.836823041923627775e-01,3.690875501027127692e-01,7.441725222780377624e-01,8.691315446430020186e-01,3.448020809544184440e-01,5.902496925175628739e-01,7.405821903658098559e-01,1.102284942291128500e+00,4.011767605758972954e-01,7.553107660180119476e-01
3.617767844602667315e-01,5.622884256977174200e-01,6.523270424430904768e-01,6.968142679799519401e-01,2.976830753823709319e-01,8.499716582577048207e-01,5.756992401555527383e-01,5.294502867999136830e-01,6.666407367289979291e-01,4.011709673412232613e-01
1.017859079175615244e+00,9.031410261517147653e-01,2.486403103934314573e-01,1.172884141557239968e+00,5.252704140204511596e-01,7.824143504043736819e-01,3.956186395171385484e-01,4.206249989378993415e-01,2.575602052879800707e-01,4.776287527575605596e-01
5.137331931637499904e-01,7.077876790835893051e-01,9.615686406329744251e-01,5.996592247672992704e-01,3.750885288145625052e-01,7.535997386354191807e-01,1.129632050299476109e-01,7.895766890271348482e-01,7.420080112012843454e-01,1.001995509943765406e+00
4.467575614751296276e-01,5.418863868781907955e-01,3.019923935221274780e-01,1.008823925684757095e+00,2.733536410876690748e-01,5.211260396927418492e-01,1.203485168758033463e+00,1.252534270728201893e+00,5.166189474532507653e-01,4.897070354333371012e-01
8.943583001453963011e-01,5.227268728907544793e-01,4.684472777857006109e-01,4.499056457519958752e-01,5.984676873657075458e-01,8.730095854373562947e-01,5.694575600236231328e-01,5.781624968074244864e-01,9.392885752290724977e-01,6.643017507534404453e-01
2.429641113661056284e-01,6.761627264162617390e-01,7.202095744287304591e-01,5.594137103414997814e-01,3.394778095430957543e-01,6.693319766842174001e-01,8.509054851274933107e-01,9.049409419768754681e-01,1.003949474334730363e+00,5.642881170378080125e-01
9.247032367050267432e-01,4.949580249438958468e-01,5.845378086561009434e-01,7.984804626539254713e-01,5.845147225652329581e-01,5.956503591881513460e-01,5.862665651474247008e-01,4.652404152026459183e-01,4.335926383643089466e-01,5.798791538058265527e-01
2.922169039061418006e-01,7.326621270443370859e-01,5.378943498988916216e-01,5.048196772744514282e-01,6.508068572665386409e-01,8.415806744888862934e-01,5.567765956702248609e-01,4.752046140403028418e-01,6.729895922136596154e-01,5.191847398675442093e-01
3.178723184103050547e-01,7.883584330431182563e-01,9.327247735523399585e-01,9.540744125867397507e-01,6.741697568190040124e-02,7.719261703341528946e-01,9.194898261426976971e-01,8.938511013283776396e-01,1.334268455147759325e-01,4.037166631669563133e-01
6.278381359380436066e-01,6.429782801554552174e-01,3.821842411989558319e-01,5.757250328505891801e-01,4.404490807912966321e-01,6.207485640021677131e-01,8.551663694862371434e-01,7.402466468316574177e-01,6.762921059116993039e-01,5.691568622114731024e-01
8.869074297312464772e-01,3.290318848279799591e-01,5.578668510540895076e-01,1.940978564218009128e-01,5.564807814391121710e-01,3.781799427347912190e-01,6.859884601897490164e-01,6.213185001301483323e-01,6.597590415287012400e-01,7.831170502985154158e-01
1.133619945853452604e+00,6.168881721663155293e-01,3.730523874108993554e-01,9.117999369296916345e-01,6.251120453521815667e-01,1.249745034090549600e+00,3.804786351197927408e-01,3.145068209083176081e-01,4.737468743832362050e-01,9.858123506749544296e-02
8.979894095016894839e-01,1.444016277620880362e-01,2.268597401272682557e-01,6.595638130137295718e-01,3.545870748767697700e-01,1.001482752306016133e+00,1.018065707407533216e+00,4.046520935141648123e-01,6.340465326817732450e-01,7.193533469104548272e-01
4.197860506927678648e-01,7.540910627833485869e-01,9.320300131587672121e-01,4.776444589133537755e-01,6.640709509375436470e-01,6.002975131415695387e-01,5.650614127859402425e-01,5.521577237145101069e-01,1.153405468657044269e-01,6.551399994942462834e-01
8.343526994377433725e-01,7.163335226690168422e-01,6.208281834289298695e-01,2.970704613458894916e-01,5.549586007278103222e-02,1.063474267945921259e+00,2.110403251312855666e-01,4.921425339685535638e-01,8.282544985504656232e-01,8.618288757164622726e-01
7.107358035699580245e-01,8.938526416817595965e-01,2.525401989957816173e-01,8.227103854650738013e-01,9.641661646907183636e-01,5.416318919145927113e-01,1.725737380176036451e-01,5.952009349916566328e-02,6.572063146461047944e-01,3.610570307842959625e-01
5.111982961339580633e-01,8.334852434884634231e-01,3.452788653545923458e-01,6.304022987496897823e-01,4.346081873249301730e-01,6.610015023515779520e-01,1.973981054044318673e-01,4.863159975086981945e-01,9.964870228737778834e-01,3.435236832785290573e-01
3.645289764467314897e-01,4.314129973361833237e-01,6.946594156386817209e-01,3.962465201664919778e-01,3.132354035273824389e-01,4.316755261095344132e-01,5.215950126442799872e-01,4.877465215663803755e-01,5.032260182646964841e-01,4.034874664332938621e-01
2.488330381376289424e-01,6.149988132864702139e-01,1.471448828881185555e-01,3.731273878550949163e-01,5.962633038656989237e-01,6.867364778567407457e-01,8.147093382446469745e-01,8.853976565935077758e-01,5.429308221799087342e-01,9.290026544377385509e-01
3.988796102308906355e-01,9.408128967698684564e-01,1.701499083539005364e-01,6.035909955208528244e-01,1.284025703592422685e-01,3.098961196363773096e-01,4.170779181368739486e-01,5.824494890279877657e-01,4.762572984558116618e-01,6.026381462590248983e-01
4.140184311430849529e-01,3.503581180176217336e-01,4.941488629265824439e-01,3.522643485879958791e-01,3.476259746527340933e-01,1.050881375676938845e+00,7.570405983775180259e-01,9.478972779762566692e-01,4.738486538243913415e-01,6.339652616865516510e-01
2.243364660251564724e-01,5.019638980299482300e-01,7.568644558728240268e-01,2.933972993221164449e-01,2.669002456873412199e-01,8.469463957911830265e-01,1.048704777699284385e+00,7.486156189586321563e-01,5.651331718780771007e-01,5.440545630958051326e-01
4.435329880161114624e-01,3.779340056786444912e-01,7.171315239110813700e-01,8.968122195205759928e-01,6.110887025146392038e-01,5.267179770205201450e-01,2.469729532773887182e-01,7.830384191017575324e-01,2.517680040553372245e-01,3.793709759695028660e-01
3.049197294737422403e-01,1.054517851119041394e+00,9.149699867211144033e-01,6.163302517647827328e-01,1.950950972330377786e-01,6.651656006549190314e-01,2.269182067228467659e-01,1.925186773361380332e-01,7.677028291026821716e-01,9.778661034259973350e-01
3.044626986045212425e-01,5.716031527519267463e-01,7.500762012132692336e-01,7.632962454485635595e-01,4.562896108872198098e-01,4.404951492433906712e-01,3.029543788296262252e-01,8.593180596820149120e-01,5.578416784197334222e-01,9.059102928107242159e-01
6.243472547452315613e-01,7.002588121747597150e-01,8.275818093634077499e-01,4.462265526038772245e-01,4.520570980447245479e-01,5.464919637750306203e-01,3.331573318179429921e-01,4.059704176968668698e-01,3.720456305365706928e-01,6.907588329543924432e-01
-1.214789954144053887e-03,6.146323190435803996e-01,1.427354407207424569e-01,1.024946188971848082e+00,2.835965701474060796e-01,9.876822591685605612e-01,2.143373554187697205e-01,6.444455497211873940e-01,8.777971116782661287e-01,8.624684302721147278e-01
7.606772065990849985e-01,4.890531122658779983e-01,2.040324819548089974e-01,8.341713883739433344e-01,6.556452139934689782e-01,6.127592234826471085e-01,1.062468866205668050e+00,7.067364363571151387e-01,1.870746099560734454e-01,8.658985801494130108e-01
8.515330122492981157e-01,7.323803589157006355e-01,6.659832738132673846e-01,8.667723559186744087e-01,4.508155379551722630e-01,4.219089221167621750e-01,8.381816440719391803e-01,3.594517478765508200e-01,7.000412038945639237e-01,4.066065760681639718e-01
7.360551666762821243e-01,3.889878123765843632e-01,5.648042142293154821e-01,4.731081867049688472e-01,6.884327199795160501e-01,6.463484674997539425e-01,4.276060571880289651e-01,2.716102005282168275e-01,4.594486967903891328e-01,6.877237175519242962e-01
6.543251323061795022e-01,7.013833196301137995e-01,4.366956627102525079e-01,1.214482778688445119e+00,5.359905030065136300e-01,6.272301112853461147e-01,2.315147002489126582e-01,4.113758899033658767e-01,8.128089831725057168e-01,4.826881165443392407e-01
5.567991390329170009e-01,5.618227258596714124e-01,3.716850183982596256e-01,5.560160896718482348e-01,3.747940462383790305e-01,4.547355569091307004e-01,4.357739940942834678e-01,6.320602647753896797e-01,6.858342359196363258e-01,4.744781405014628639e-01
