-9.389032347684178603e-04 -3.261000682869052980e-03 6.862026473129390070e-03 -1.022291998836521998e-03 3.705273447483392601e-03 -7.114093435829360601e-04 -2.679353563792119530e-03 -8.992788517332428455e-04 3.728211130260561390e-03 6.358637803032252123e-04 1.471789907590448365e-03 -6.914032967515026940e-03 4.713691838382771948e-03 -4.142799448700884568e-03 8.798406193477603665e-05 -1.287436357756632788e-03 -5.941954429786733272e-04 -4.300382104247546522e-04 -3.394903884643696301e-03 4.867221459875281653e-03 -6.086594847515947038e-03 2.246441707470125948e-03 -7.146057625604385066e-03 8.309812521154924525e-03 -4.745721579382689015e-03 -1.050825413528855279e-04 -6.062196097786909377e-04 -5.796441042988931258e-04 -3.159638565424671697e-03 -3.518561479040727136e-03 -8.785833201514492430e-04 6.534914626534771287e-03 7.867961296241787750e-04 3.784835124776009252e-05 8.212646322363070794e-04 1.733863139605773540e-04 3.637384946841848432e-03 1.323125582644024689e-04 7.766766790595625025e-03 5.978487296459888967e-03 2.364583221527993828e-03 1.935530290992915070e-03 8.814544115693934145e-04 -4.570345489476324019e-03 1.155167318707128743e-03 2.408347704047741900e-03 -2.674526066499538501e-04 -4.977006343672485400e-03 -2.884285250445373094e-03 1.218645990448408156e-03 -6.591298043332471934e-04 -1.718553293841296181e-03 3.922167131094056458e-04 -3.148077035319829520e-03 -1.584484431603527810e-03 2.748387975994859289e-03 2.524339151264598513e-03 5.107972319635223357e-03 -4.331552197314181285e-03 -3.188976137565191493e-03 1.236165971221225846e-03 1.924645218554843495e-03 7.075315137399229570e-04 -3.630842804369649457e-03 -4.549457952602864452e-03 -5.000728603590687271e-03 1.767423835588033398e-04 4.658262230194054609e-03 1.466381984575271247e-03 7.783482506233951881e-04 3.003861299390564454e-03 -2.016183770734869540e-03 -9.589618523477838608e-04 -5.253204979311476563e-03 -3.162457574404697880e-03 3.480868837364425872e-03 2.422758017253556773e-03 4.421441321192709495e-03 -6.497207415719685741e-03 5.030374861137332232e-03 2.502914968843583665e-03 -1.525277822111092974e-03 -2.074623948331577594e-03 -5.005583254657608450e-03 -3.246152400436130847e-03 1.457588804896658985e-03 1.706871786524288837e-04 1.137022185844216438e-04 3.597683417666530659e-04 -2.842335738847623361e-03 9.619173463448760231e-04 5.439503437409953790e-03 -1.582336675738815757e-03 -1.854477278047994560e-03 -3.047723818745851077e-03 -5.097772078300977228e-03 6.728026871627434957e-05 3.734557704262897460e-03 1.198914491951086347e-03 6.774493277958981707e-04
-1.809729818091909692e-05 2.412916337242165810e-04 7.592532845848154466e-04 2.898072498531689689e-04 -8.866711638866320300e-04 3.634311347866514552e-06 -5.171843492917105323e-04 1.834388997252744957e-04 -5.206456415980387220e-04 -7.525716512191138463e-06 -4.138887452214135010e-04 7.722824379641224368e-04 7.068775685254991004e-04 2.399023448615977827e-04 -2.796460211857976219e-04 -3.553476237883046451e-04 4.059136841867427847e-04 -4.834189876845584877e-04 -8.832982968698388504e-05 5.165575277863432291e-04 8.969111840215759912e-04 3.012591275108889022e-05 -4.478608473590384165e-04 3.444564103531888577e-04 3.053875323644206219e-04 7.166062580665766291e-04 -6.216309201612091329e-04 4.062723233744236495e-04 -4.799270273281308619e-04 -3.498169092566172367e-04 3.452732264648261662e-04 -7.323371804162093213e-04 2.822584585615572905e-04 -6.380564599695048855e-04 3.003274183268622721e-04 -3.491872221133007770e-04 4.139551171533639717e-04 -6.446014176120229422e-05 1.925034151177840158e-04 3.790953360791604609e-04 2.165737301140779891e-05 -1.689976274761306740e-04 -5.813607809557197470e-04 8.154338204349187436e-04 2.450780844154287763e-04 6.173765626602545353e-04 -2.065424272537086381e-04 1.936107944722209595e-04 1.252696652130680377e-03 -7.284648297769535930e-04 -2.295820521496239053e-04 -5.495299059248281992e-04 -2.798520487914402111e-04 3.736698897398582631e-04 3.387406254873326361e-05 -1.326490572051142180e-04 2.563260584409476905e-04 3.798651380577666714e-04 5.708440501166478498e-04 -4.512698836265371938e-04 4.253958343767294537e-04 -4.170829912126805539e-04 3.640801226794110335e-04 -1.421394907694661924e-04 5.575880535495514323e-04 -2.095484211963594134e-04 -9.798922006112320560e-04 9.543799879168091138e-04 1.983427856728781080e-04 -4.791698451498405120e-04 1.283788530059837285e-05 -4.463358165693875890e-04 9.227016842778823502e-04 -9.942984294308843118e-04 9.715606268301257842e-04 3.177231140991665370e-04 9.213615854264389782e-04 5.131020063657842911e-04 1.988596061721636943e-04 1.785024602583007436e-04 -1.005713623872139806e-03 1.315476270583815221e-03 -1.526149470443272094e-04 -7.586262351821915217e-05 3.253243689567142383e-04 6.979198375409723099e-04 -1.885647999699813226e-04 -7.871455762114010213e-04 -9.107327964212874605e-04 -1.133928503094239204e-03 4.450731794989337686e-04 -2.280707420219130199e-04 8.066121017691330053e-05 5.130716995154216420e-04 -3.519274137246952705e-04 2.535742466243107174e-04 4.478600231081486527e-04 3.800566118883352829e-05 1.033535243912808710e-04 8.065301276332093039e-04
4.330355716177791692e-04 3.337137201420148358e-04 1.152302961013651483e-03 8.286639560566300133e-04 -3.140137246617769051e-04 -3.765099281380912544e-04 -4.974763125007442000e-04 9.285504800118360436e-04 6.289835088102435634e-04 5.716047236994370451e-04 -1.516285776332892965e-04 1.083303749425112983e-04 -1.305340920566777640e-03 -6.129872640201483591e-04 7.905951310078762617e-04 -5.035459323079471972e-04 5.823357126857331423e-04 -8.172320001165189751e-06 -4.321228235326657341e-05 -3.221622807849655601e-04 -7.747077612094699361e-04 8.967436564581987568e-04 3.877826259497396677e-04 6.755725194267370171e-04 3.782405643733000034e-04 1.494265531775340605e-03 1.012228845924667553e-03 1.559445532554271097e-03 -3.203818116119805381e-04 1.279994358682756683e-04 8.110478087566264094e-04 -9.149937578012412587e-04 2.641166316006415826e-04 1.327302158123933040e-03 -9.397514296232145625e-04 6.941621915501627882e-05 7.274604031550779837e-04 -8.168894144482408137e-04 -4.255924581162418008e-04 1.075103113947761813e-04 4.464776125132630114e-04 -2.937130679470101313e-05 -9.280491545631264216e-04 2.302011804582448917e-04 1.006672569801025929e-04 -1.283600809554030775e-04 6.258561053016364895e-04 1.070567663269628156e-03 1.213071565493883952e-03 5.719121334948340518e-04 2.581656115765440518e-04 -1.273118928288852203e-03 -8.223269116456322081e-04 -2.762017778650260880e-04 -5.115854854764734228e-04 -1.365824359851330883e-04 1.639021779422655811e-03 -1.342963188264434393e-03 3.095858934187845080e-05 1.500051149037062714e-04 -2.031950943134575027e-03 1.492630405834916019e-04 -1.131783782170714403e-03 -1.278518701219866216e-04 -8.327778391929996360e-04 -2.749273263145113333e-03 1.785588420943895471e-05 -6.995524102038075398e-04 9.795609533291838034e-05 -1.348959037237307257e-04 -4.820130614433537630e-04 -6.751479570095142435e-04 -1.234112664333153475e-03 2.197612208361121588e-04 -1.165627960904025429e-03 -8.278728282711256270e-04 1.204743778060901604e-03 2.342274096065466438e-04 1.302911618523694415e-04 -6.508250280177207969e-04 -8.697154542467444571e-04 6.143403045655304595e-04 -6.830317532262597524e-04 -1.449408959832254595e-03 -7.408161510191746402e-04 2.010617228492606046e-03 -4.513597222839393908e-04 -7.728105343005609029e-04 8.946990635116947033e-04 3.187206838859424352e-04 -1.657067010189194889e-03 9.977425864562405877e-04 1.651027504209423569e-03 1.386320734710011493e-03 9.689722258556798806e-04 -2.864452579147691580e-04 -2.701619470855121108e-04 2.212265501473353879e-04 1.731663015670292793e-03 -7.740481924543018977e-04
-8.218781935198649080e-04 2.115151550583505013e-04 1.633489585586289650e-03 2.165283665966910576e-04 -1.911264828535763627e-03 8.842694326780531355e-04 6.496161131366307018e-04 -8.200628432462053752e-04 7.103458891499769834e-05 -4.246317491976014935e-04 8.025283913681846570e-05 -6.400926201024503825e-04 -1.653769655121095639e-04 6.244252802645178235e-05 -2.356052894256777108e-04 9.448330301751184379e-04 -2.576600715533672314e-04 -5.342877777545496087e-04 -9.348665293487101735e-04 -4.254874167770594795e-04 -1.893691693055643555e-04 3.601589529580451199e-04 5.396681141363046663e-04 1.024634708798544125e-03 -3.039430850719782029e-04 5.914135047646595922e-05 -9.497577070334273230e-04 2.274351695845666654e-04 4.925379094800064195e-05 6.043498591310481061e-04 -9.976720979310016446e-05 -5.716787602638717658e-04 -6.295954557486993508e-04 -5.513917322161887569e-04 -7.576371876130139071e-04 -8.904535391707213421e-04 -5.756680019004534188e-04 -1.085480817238249074e-03 -1.171096381938241393e-03 1.549738669559985738e-03 -2.975827423767896107e-05 1.146369676916947355e-03 8.040971164007260086e-04 -8.641084155769362951e-05 -1.752437958487007563e-03 -4.000248681137463791e-04 5.749448781386945484e-04 3.845680773864046387e-04 3.887207741044562681e-04 -1.754152899138716748e-03 1.640499615405133227e-04 -1.473108189060212680e-03 7.010605872750375056e-04 -9.539494947574667094e-04 -6.435920983705045728e-04 8.905783160457758640e-04 -1.195716833448656757e-03 -4.261650536960814861e-04 1.188516919825133300e-03 -2.823280773753822359e-04 1.400737945353114355e-03 1.123987419717309422e-03 4.095220544115818484e-04 -2.316282315462103725e-04 -4.381725430491201223e-04 6.673827144965116531e-04 -7.879418812564153995e-04 -2.170679571875666625e-04 -3.381295927376015698e-04 2.506977511025354488e-04 8.619872938311345933e-04 2.858528787115233172e-04 1.906755939426574287e-03 -1.392045537755848272e-03 -1.012240989702206662e-03 -1.711004469839849662e-04 1.069569528354463728e-03 5.435303243928046868e-05 1.872995958649426029e-04 -2.041359195459335751e-04 1.559574982735512094e-03 1.302350386577444397e-03 1.166631102545778731e-03 -1.706407717421143388e-04 8.393942607121118726e-04 -4.841689223660239350e-04 5.600160020193811761e-04 -1.580462527414283613e-03 -4.762713873844859336e-04 -6.982800709067760181e-04 -1.073552105594899331e-04 -1.050423450479343046e-03 -1.915945917659200859e-03 -4.255816147527013982e-04 -1.566767032315397046e-03 7.246694233487005476e-05 -8.334418839783808153e-04 -9.849603458391698041e-04 -2.117079733210402992e-05 7.746671001882532437e-04
6.826476297518979663e-04 -3.040988682201373194e-05 -6.794879472948878174e-05 3.746703711087207012e-04 -3.716909811188884305e-04 7.673848593476861879e-04 -2.079124228284712217e-04 -2.189435029436026525e-04 2.413219883861117410e-04 2.561659129867166484e-04 1.222569522303373901e-04 1.045822608965352174e-03 -1.298600651509218551e-04 -2.629516368681805716e-04 -1.598379763805723996e-03 -9.815108589847909570e-04 1.058212731798846562e-03 -7.123441573675393101e-04 5.260796311716831042e-04 2.802593103918837869e-04 1.331619158122521185e-04 8.566761167116965225e-05 1.613730882459307736e-04 3.447897800299415394e-04 -1.317291616274474109e-03 1.190904480452559255e-03 -4.137242264388163449e-04 4.718180808076510857e-04 -5.880245267988470914e-04 1.937923395232132862e-04 -1.103742862850864981e-03 4.172286950208103917e-04 1.137523624983316495e-04 -9.425999630607861945e-04 -2.418595279607416160e-07 -4.705486995320029564e-04 -1.907658134818746021e-04 3.619366017559855209e-04 5.710047426710218588e-04 -9.373541049626510357e-04 -4.936850384922308876e-04 -7.078061409799829562e-04 6.006935081046549385e-04 -1.307998216692141114e-03 4.638597601243077406e-04 6.430151553260543551e-04 -7.371463828711455335e-04 -1.980116926247887932e-05 9.732923212206756602e-04 1.604311461633756153e-04 -8.680090738195644917e-04 -9.219315269248795630e-04 -6.882574081679138089e-05 1.139729880861750644e-03 8.382934603616831737e-04 1.037216660169093529e-03 6.690562086237861195e-04 -9.285689839586552807e-04 1.539555288786687015e-03 -5.897780996377832707e-05 -7.674750913366779059e-04 3.335956993737454468e-04 3.036721902560657327e-04 2.303321316077244774e-05 -6.853268073392371207e-04 -1.400825603724342727e-03 7.017271308384920303e-04 4.095604412270859029e-04 -1.969783028126670388e-03 -9.294762486788954448e-04 -2.275221395393600687e-04 -1.486480379185195488e-03 2.002667610092601080e-04 -8.639535610619475392e-04 -1.631635392218555580e-04 5.943996796204942257e-04 -1.210642972893083424e-04 -8.261002894158764320e-04 6.801067064401422613e-04 6.525474834830902182e-04 -1.744798353726650930e-04 3.263630229710656749e-04 -6.588327137002636391e-05 -1.215503261207118157e-03 -2.199948102834525798e-04 6.995377491136878234e-05 -7.876521223124655080e-04 3.554388994189139339e-04 -3.195339051043077916e-04 -7.500688108983410984e-04 7.908360947936898810e-04 -9.913148930706938700e-05 2.271313389172746611e-04 -7.651401190713613687e-04 2.060975653286334364e-04 -2.667378384479945908e-05 3.984106170591417140e-04 -8.015358160662344744e-05 3.390595188328404674e-04 3.575320626367783916e-04
6.364487477519276126e-04 7.981439678665935844e-04 1.032765050785755534e-04 -7.659081750333029959e-05 -3.429626502344795824e-04 6.152046051521864456e-04 -1.999876498195440888e-04 1.396048733042221102e-04 8.667226312357723117e-04 4.415251858205238022e-04 2.628350079669772299e-05 -1.271006415812792056e-04 -2.254317222174506696e-04 -3.135815559212051795e-04 -1.443460186685285862e-04 -4.287743829117229843e-04 -1.298720999356461903e-04 -9.137480149767895909e-05 1.752718228829053260e-04 -5.767893374786225991e-05 -1.633780229965964281e-04 3.083525672060716261e-04 -3.370642523838895954e-04 -7.494214188596970416e-05 5.604760532342822898e-04 1.600401924690686428e-04 -1.983490324164449703e-05 -4.552127781254355909e-05 -1.449073583121851527e-04 3.166962588636579312e-04 6.986357123111019973e-04 5.448899341065072122e-04 -2.705017526913877646e-04 -1.288540859428755070e-04 3.035490004417162879e-04 -9.928520825042141951e-05 5.754153537154138576e-04 -8.786415395611868462e-05 -9.413000828493167660e-04 7.211679099423662365e-04 -2.551637138719087261e-04 -4.008119159486511762e-04 4.168923310032823792e-04 1.824910379972788377e-04 2.426438197757896376e-04 1.750855609898849252e-04 -3.471209363681282412e-05 5.260360566996524767e-04 1.367412617687691068e-04 3.644012342505220658e-04 -1.486511735837581227e-04 -1.753202103387252464e-04 -3.952595828469185335e-04 2.515256989354952566e-04 3.101241212348782028e-04 -2.244596179181712614e-04 1.622077092999774095e-04 -5.351371711448393853e-05 1.694199861574929855e-04 6.210808845708015724e-05 -6.935861138170906770e-04 -1.219442014832594623e-05 8.881608803079643621e-05 -3.114692386674278168e-06 4.603618440057744010e-04 -3.917568810631877341e-04 -3.675025455400771079e-04 -1.571288988602148606e-04 -1.322452058446499379e-04 6.591499008656853675e-04 3.806278493989623257e-04 -2.581392015841288412e-04 -3.177014916451170734e-04 5.305220227866946914e-04 -3.584893159036539600e-05 -4.131743764479445247e-04 2.319260536722822508e-04 -1.669810858651032959e-05 -2.676350672636829131e-05 4.874630311135774718e-05 2.711243788571238156e-04 -4.499315188333241622e-04 -4.931211889991349295e-04 9.318454713636015185e-05 5.659796884014411944e-04 -4.568281212868896546e-05 -9.600981556872056899e-04 1.477485460021910058e-04 2.974564361190590311e-04 -6.368418418398746894e-04 3.438375653139758015e-04 6.970103355037338133e-04 -4.293459897688478577e-04 2.642783281672222984e-04 -5.695784590109553847e-05 -5.735388552117748340e-04 -5.351408184814943070e-04 -3.545611237534274096e-04 -2.070165915308286309e-04 4.420963526845511637e-04
1.117926046905637349e-03 1.436599070075317286e-03 2.981440828762060846e-04 7.687604057480257325e-04 -6.240115435751647510e-04 1.836410250135145361e-03 -1.331892686778246571e-03 -4.039417532908373687e-04 1.736091038484488536e-03 -9.065969639152626769e-04 -1.278048092849815021e-03 8.101009560164129653e-04 -5.937502331505584152e-04 1.292579436494634137e-03 2.106038209152671925e-03 -5.201354231587629329e-04 -2.872488390126548552e-04 1.278170386136423531e-04 -2.208260301983955287e-03 5.551803291723445000e-04 2.690636843993843286e-04 -2.234399740927983657e-04 2.944601988929207437e-03 9.525389702957909321e-04 2.828811023078969811e-03 -1.892063097017171458e-03 1.602868889989395029e-03 -1.366910482815342220e-03 -1.583252372528098917e-03 -1.258728607069770078e-04 -1.905944832572004088e-04 1.232301505879718206e-03 1.555141744631782785e-03 5.222698038309658841e-04 -1.036836994501300069e-04 -3.586614791771580713e-03 -7.444560210458917027e-04 -8.074993754689785419e-04 -1.657378789744257119e-03 2.139767373609657852e-03 -1.970183726690777348e-03 5.020544960103734411e-04 3.581418705280725590e-04 -7.875875624421269094e-04 1.900191232202530500e-04 4.186672891961507048e-04 -5.253234056681321817e-04 -1.791295373742229913e-03 2.401587962040707680e-03 -9.136720179583335266e-04 1.586915326782900593e-03 -1.050758650990246679e-03 2.753786698548310596e-04 -5.065992513380024320e-04 -1.880430796376231228e-03 5.431235638369003027e-04 3.607301005974505870e-04 6.055667404467612869e-04 3.157881960476061067e-04 -7.159884310681263742e-04 1.852304046678909799e-04 6.238779776168712488e-04 -1.174720039529120186e-03 -1.997902018302966098e-03 -2.206720732367273285e-05 2.568983796038537548e-04 -3.157003141645020605e-04 4.884671019211861420e-04 3.334406814303747524e-05 -2.135122846155468324e-03 3.598063820689390013e-03 -1.065134710316328892e-03 4.453448518631830666e-03 -4.235195995931917423e-04 -9.702230653019228157e-04 -4.296377570511822341e-05 1.143546766542158366e-03 -7.877339864137411496e-05 8.159907981735159410e-04 2.206352671528577503e-03 1.776993350304678643e-03 3.694727267060216036e-03 2.950034683429691995e-03 1.581586319964856102e-03 4.103090651241814157e-04 2.703395297345423387e-03 2.000467643455294819e-03 -1.016519938104920584e-03 2.073740674006785412e-04 3.642414883699984784e-04 4.009943918532599128e-04 2.882861352162535695e-04 5.955747037091896345e-04 -1.655369235308512543e-03 -7.043673158477758989e-04 -2.564470919082850742e-03 -8.212194120460480917e-04 1.587598103981235909e-03 -1.103945851902210507e-03 2.954312789000823614e-04
4.593938333101732496e-04 4.604390576901096210e-05 6.874472624502914186e-04 -4.330606894242805538e-05 -1.904148623921742001e-03 4.206929128827141540e-04 -1.902964305827481439e-03 4.899884193036996294e-04 -2.537532805835240879e-04 -7.361734593160917939e-04 -6.391267963508084904e-04 2.741206055816292064e-04 -2.609989950457247687e-04 6.816563904976646882e-05 -1.346299122090499623e-03 6.748924316610782626e-04 -9.097832695559304739e-05 -1.812561275329471755e-04 -6.524952720212695567e-04 -3.814093004379515151e-04 1.310964710981465942e-03 5.701081429840826331e-04 -5.142482126148095745e-04 1.571355827621800927e-03 -4.501809609394058498e-04 3.895731556582404664e-04 -3.754450101265405237e-04 -8.912955038340442115e-04 -1.610312012859438369e-03 -1.340188142648912617e-04 2.030124720988624176e-04 -1.786209332756527601e-03 -3.826197380760731903e-04 -2.053573407181374932e-04 -1.783884850041772552e-04 9.743292491606325711e-04 -1.238928804738748113e-04 4.212170942921034111e-04 3.756037024373881650e-04 5.595203068260445889e-04 -1.565784012129256553e-03 1.188489222414546020e-03 1.910637991215935472e-04 1.021188554346963429e-03 -1.495891780791680503e-04 -3.168492815035506283e-04 -4.173158836380252978e-04 -1.132954950051612286e-04 -6.579992128408207464e-05 -6.007267025722740073e-04 8.172323304194151206e-04 -1.353322234081133502e-03 5.468286615579742715e-04 -1.311160190795135350e-03 -1.238101550839587617e-03 -1.150833491578850953e-04 -7.481371451660834282e-04 -9.499155207493004127e-05 1.332481266160812083e-04 4.854111877250488760e-04 3.251992653474644612e-05 2.797537837679442418e-03 -2.223748716687623528e-04 -3.167138585240536486e-04 9.630430221747587893e-04 2.668522457440758444e-04 -9.425879399458381158e-04 -5.966541054647223064e-05 -8.073271243560498078e-04 5.713090492065475701e-05 1.141034577798905048e-03 -4.981884680148596090e-04 6.752406957737377979e-04 -8.326915326151151930e-04 3.694078260920719003e-04 -3.687109027481483281e-04 -5.733163231411708693e-04 3.938390591429197229e-07 -7.508630767460999778e-04 -1.043429999228351335e-03 1.418190536391250589e-03 1.025848033203047294e-03 1.641340584898287602e-03 -1.786371153400523326e-05 1.345145274882497688e-04 4.719855357038227339e-04 7.781713573251636262e-05 -1.284049859933134030e-03 5.012033866762521939e-04 -1.688314772451349199e-03 7.666791839255893137e-04 2.309373297748607001e-05 -1.353737794943299377e-03 1.078087112873049591e-03 -4.848101939955995476e-04 7.809472750111012829e-04 -9.558758942738165842e-04 -4.357489548851845029e-04 -5.540035671103282766e-05 3.701684582324560324e-05
8.236014705964578297e-04 5.307365858300272521e-04 1.106469922731889710e-03 2.152988763270968775e-05 -6.142665188946239141e-04 -1.701261651039231992e-04 -1.231318952761739638e-03 3.325477728012060652e-03 -2.136872748508267250e-04 -2.102664622043448617e-04 2.389180489650755135e-03 -6.754325700910612795e-04 -2.022994496613250703e-04 1.667884391167717695e-04 6.770621912295382572e-04 9.014314295825442969e-04 2.869180832476558862e-05 2.345118677951063546e-03 2.150006860262010377e-04 1.318105922621271020e-03 -2.016801176054627831e-04 5.277939157295463701e-04 1.893659271146930223e-03 -3.288341446108233868e-04 -7.124513293774725753e-04 -9.264287662915648980e-04 -1.289468207176014403e-03 6.109224250110401044e-04 1.589513645484430526e-03 3.906971986111784645e-04 -8.207279744709694569e-05 -1.805982326246180492e-04 -1.040547341384367996e-03 5.199306196033148808e-04 3.014214851702945452e-03 4.223967386423055359e-04 1.632522485465415230e-03 -9.077673337714031732e-04 2.258792417066501912e-03 1.108180459516994176e-04 -8.544187567025574026e-04 3.409819965014548870e-04 -1.522240317044065705e-03 -2.021037098586475622e-03 6.949700182872220466e-04 5.356330098322814592e-04 -5.316020912147223498e-04 1.523368340457409431e-03 -9.237429913611094889e-05 -6.339195460753899170e-04 -9.046694842709257500e-04 4.037440956778937107e-04 -2.113063135809056803e-04 2.270051620143931359e-03 2.576853503732934314e-04 1.031225883270536769e-03 9.566455466867296309e-04 9.137357270816437449e-04 2.618148594919489369e-03 9.535185387221645215e-05 -1.399371264341198184e-04 -2.517917806393654701e-03 -5.487014848881699436e-05 -1.960763937205456386e-03 -7.183852136574131464e-04 1.871002231048635167e-03 -8.675389271388667112e-04 1.428503595306551688e-04 4.290430355666785545e-04 2.459116625743718032e-04 -4.936774562338541728e-04 -4.630735416256470671e-03 3.018257723951478511e-03 -1.288273130981565373e-03 -1.833845611589168811e-03 -1.475456488162052437e-03 7.575463081508360119e-04 -7.509862136032552371e-04 -1.965614313803598634e-04 8.925424490229261210e-04 -1.410186002004820693e-03 3.807364982293393041e-04 -1.703697134871617891e-03 1.559402772642215496e-03 -1.592701024804910048e-03 1.976544027399995684e-04 -1.419630017967854485e-03 -2.057516889522048587e-04 -7.430141979796189844e-04 -4.217374354520408986e-04 6.531541725820488864e-04 2.684367138314769363e-04 -1.892036059814472537e-03 1.338193543574561772e-03 -9.908997607226410764e-04 -3.241301752439085249e-04 1.252147027685168723e-03 -2.504368456115457775e-03 5.293175187759402434e-04 9.620953183571145928e-04
-3.765571900018471752e-04 7.992819961444297405e-04 4.428583980278233412e-04 5.752455006238221813e-04 -6.741379277013237470e-04 1.294283099824156125e-04 -1.022037298810118955e-04 5.481910769873366007e-04 6.423984840717711364e-04 -2.211310022204315828e-04 9.241592720599101085e-05 2.231931326974745389e-04 -1.078330248873271557e-03 -5.517415531475222679e-04 7.123566553630666931e-04 -7.578475094476289087e-04 -1.508852635012658538e-04 3.586036211475907010e-04 -3.836207568959082437e-04 -3.679672569254499592e-04 -3.937855066880047161e-04 -6.653295871217324020e-05 1.213220828466532453e-04 6.607364802206916465e-04 4.340188165485869831e-04 5.878262385401455958e-04 2.498911927704128288e-04 6.879084725390782751e-04 -5.705561076402299037e-04 2.805057903216834347e-04 3.633381150223158329e-04 -2.650049717445313036e-04 3.247908454078185514e-04 2.830368423687446011e-04 1.038950705343211212e-03 8.956458979341164195e-04 -1.162893577594914518e-03 -3.038406938919990807e-04 -4.480871961014543103e-04 6.076143468511929768e-04 -5.864579148422421895e-04 2.426616970154782393e-04 -7.802855344678505389e-04 -4.292905634404320381e-04 -5.738172515759032422e-04 -1.102196043234471290e-04 7.975238907462767202e-04 -5.886454068573243603e-04 9.904176537069986352e-04 -2.006056226946384413e-04 -7.156311681034699390e-04 -3.772717922601032114e-04 -3.955497618157721718e-04 5.148829379209018953e-05 -1.319020744006138557e-04 -6.200005490342164194e-05 8.100938845032601421e-04 2.227462800448165581e-04 -5.909839374282910285e-04 4.344962210254266211e-04 4.624520675307053352e-04 7.529123801042203468e-04 3.433550332374579739e-04 1.200253802441153539e-03 6.160519768796390849e-04 2.405592516936394532e-04 -3.076927018668129676e-04 2.800965244222908268e-04 1.439238767542150299e-04 9.208484566158858797e-05 -6.846577547321430757e-04 -2.152309426435294881e-04 -5.817929691502854439e-04 -2.752272409907163819e-04 8.036335480419154464e-04 7.264239518178783328e-04 -4.784183201422820275e-05 -5.828518001393945269e-04 3.014243335996980022e-05 2.859165868258628507e-04 -1.598682886845281814e-04 1.188162536671200087e-03 2.856758817653126670e-04 -7.142350985489542836e-04 -4.107745368813198183e-04 -7.104863755191814789e-05 -1.220540137296666217e-04 -1.041774827825747707e-04 4.549607930641741405e-04 1.996757566136153628e-05 -8.676747904416970414e-04 9.410004594201382133e-05 -5.696722538033327510e-04 3.971852312008028463e-04 2.073351687421620682e-04 -2.512294324077402052e-04 -2.127586758646771159e-04 -3.030253078382116882e-04 4.238105528755475859e-04 4.068843834801327830e-04
